trade_id,entry_time,exit_time,duration_days,side,entry_price,exit_price,pnl,return_pct,trade_result,exit_reason
TRD_001724,2024-07-19 12:00,2024-07-19 16:00,0.17,LONG,65856.52,67137.11,2.65,1.74%,WIN,sell_signal
TRD_001725,2024-07-19 20:00,2024-07-20 00:00,0.17,LONG,66680.0,66582.03,-0.54,-0.35%,LOSS,sell_signal
TRD_001726,2024-07-20 04:00,2024-07-20 08:00,0.17,LONG,66582.25,66463.74,-0.58,-0.38%,LOSS,sell_signal
TRD_001727,2024-07-20 12:00,2024-07-20 16:00,0.17,LONG,66845.05,67203.83,0.52,0.34%,WIN,sell_signal
TRD_001728,2024-07-20 20:00,2024-07-21 00:00,0.17,LONG,67160.1,67151.18,-0.33,-0.21%,LOSS,sell_signal
TRD_001729,2024-07-21 04:00,2024-07-21 08:00,0.17,LONG,66722.0,66859.93,0.01,0.01%,WIN,sell_signal
TRD_001730,2024-07-21 12:00,2024-07-21 16:00,0.17,LONG,67184.15,67401.79,0.19,0.12%,WIN,sell_signal
TRD_001731,2024-07-21 20:00,2024-07-22 00:00,0.17,LONG,68185.79,67859.65,-1.04,-0.68%,LOSS,sell_signal
TRD_001732,2024-07-22 04:00,2024-07-22 08:00,0.17,LONG,67256.17,67495.76,0.24,0.16%,WIN,sell_signal
TRD_001733,2024-07-22 12:00,2024-07-22 16:00,0.17,LONG,67083.99,68211.6,2.27,1.48%,WIN,sell_signal
TRD_001734,2024-07-22 20:00,2024-07-23 00:00,0.17,LONG,67552.27,67453.75,-0.54,-0.35%,LOSS,sell_signal
TRD_001735,2024-07-23 04:00,2024-07-23 08:00,0.17,LONG,66595.97,66656.01,-0.17,-0.11%,LOSS,sell_signal
TRD_001736,2024-07-23 12:00,2024-07-23 16:00,0.17,LONG,66603.99,65516.35,-2.83,-1.83%,LOSS,sell_signal
TRD_001737,2024-07-27 00:00,2024-07-27 04:00,0.17,LONG,67818.34,68016.27,0.14,0.09%,WIN,sell_signal
TRD_001738,2024-07-27 08:00,2024-07-27 12:00,0.17,LONG,68230.34,68823.35,1.02,0.67%,WIN,sell_signal
TRD_001739,2024-07-27 16:00,2024-07-27 20:00,0.17,LONG,68266.47,67876.13,-1.18,-0.77%,LOSS,sell_signal
TRD_001740,2024-07-28 00:00,2024-07-28 04:00,0.17,LONG,67961.33,67540.59,-1.24,-0.82%,LOSS,sell_signal
TRD_001741,2024-07-28 08:00,2024-07-28 12:00,0.17,LONG,67856.35,67624.71,-0.81,-0.54%,LOSS,sell_signal
TRD_001742,2024-07-28 16:00,2024-07-28 20:00,0.17,LONG,68132.43,68229.41,-0.09,-0.06%,LOSS,sell_signal
TRD_001743,2024-07-29 00:00,2024-07-29 04:00,0.17,LONG,69368.47,69507.15,-0.0,-0.0%,LOSS,sell_signal
TRD_001744,2024-07-29 08:00,2024-07-29 12:00,0.17,LONG,69600.88,68083.57,-3.56,-2.38%,LOSS,sell_signal
TRD_001745,2024-07-29 16:00,2024-07-29 20:00,0.17,LONG,67323.24,66764.65,-1.5,-1.03%,LOSS,sell_signal
TRD_001746,2024-07-30 00:00,2024-07-30 04:00,0.17,LONG,66629.98,66931.91,0.37,0.25%,WIN,sell_signal
TRD_001747,2024-08-09 12:00,2024-08-09 16:00,0.17,LONG,59828.17,60663.22,1.73,1.19%,WIN,sell_signal
TRD_001748,2024-08-09 20:00,2024-08-10 00:00,0.17,LONG,60856.24,60419.71,-1.34,-0.92%,LOSS,sell_signal
TRD_001749,2024-08-10 04:00,2024-08-10 08:00,0.17,LONG,60860.25,60902.6,-0.19,-0.13%,LOSS,sell_signal
TRD_001750,2024-08-10 12:00,2024-08-10 16:00,0.17,LONG,60534.04,60998.15,0.82,0.57%,WIN,sell_signal
TRD_001751,2024-08-10 20:00,2024-08-11 00:00,0.17,LONG,60941.79,61066.68,0.01,0.0%,WIN,sell_signal
TRD_001752,2024-08-11 04:00,2024-08-11 08:00,0.17,LONG,61275.38,60650.95,-1.78,-1.22%,LOSS,sell_signal
TRD_001753,2024-08-11 12:00,2024-08-11 16:00,0.17,LONG,60145.33,59603.22,-1.59,-1.1%,LOSS,sell_signal
TRD_001754,2024-08-11 20:00,2024-08-12 00:00,0.17,LONG,58730.2,58491.95,-0.86,-0.61%,LOSS,sell_signal
TRD_001755,2024-08-12 04:00,2024-08-12 08:00,0.17,LONG,58692.21,59833.74,2.47,1.74%,WIN,sell_signal
TRD_001756,2024-08-12 12:00,2024-08-12 16:00,0.17,LONG,60225.43,59026.27,-3.16,-2.19%,LOSS,sell_signal
TRD_001757,2024-08-14 00:00,2024-08-14 04:00,0.17,LONG,60971.12,60895.75,-0.46,-0.32%,LOSS,sell_signal
TRD_001758,2024-08-14 08:00,2024-08-14 12:00,0.17,LONG,61315.26,59417.86,-4.63,-3.29%,LOSS,sell_signal
TRD_001759,2024-08-15 12:00,2024-08-15 16:00,0.17,LONG,59700.74,57030.35,-6.35,-4.67%,LOSS,sell_signal
TRD_001760,2024-08-18 08:00,2024-08-18 12:00,0.17,LONG,60042.02,59846.03,-0.68,-0.53%,LOSS,sell_signal
TRD_001761,2024-08-20 00:00,2024-08-20 04:00,0.17,LONG,60637.37,60906.05,0.31,0.24%,WIN,sell_signal
TRD_001762,2024-08-20 08:00,2024-08-20 12:00,0.17,LONG,60536.98,58807.88,-3.95,-3.05%,LOSS,sell_signal
TRD_001763,2024-08-20 16:00,2024-08-20 20:00,0.17,LONG,59529.84,58996.1,-1.37,-1.1%,LOSS,sell_signal
TRD_001764,2024-08-21 04:00,2024-08-21 08:00,0.17,LONG,59729.91,59343.33,-1.05,-0.85%,LOSS,sell_signal
TRD_001765,2024-08-21 12:00,2024-08-21 16:00,0.17,LONG,59529.65,61551.53,3.93,3.19%,WIN,sell_signal
TRD_001766,2024-08-21 20:00,2024-08-22 00:00,0.17,LONG,61174.38,60530.74,-1.59,-1.25%,LOSS,sell_signal
TRD_001767,2024-08-22 04:00,2024-08-22 08:00,0.17,LONG,61002.61,61317.69,0.4,0.32%,WIN,sell_signal
TRD_001768,2024-08-22 12:00,2024-08-22 16:00,0.17,LONG,60425.52,60289.91,-0.53,-0.42%,LOSS,sell_signal
TRD_001769,2024-08-22 20:00,2024-08-23 00:00,0.17,LONG,60393.95,60575.13,0.12,0.1%,WIN,sell_signal
TRD_001770,2024-08-23 04:00,2024-08-23 08:00,0.17,LONG,61087.59,60723.46,-1.0,-0.8%,LOSS,sell_signal
TRD_001771,2024-08-23 12:00,2024-08-23 16:00,0.17,LONG,61551.51,63609.75,3.9,3.14%,WIN,sell_signal
TRD_001772,2024-08-23 20:00,2024-08-24 00:00,0.17,LONG,64056.45,63812.86,-0.74,-0.58%,LOSS,sell_signal
TRD_001773,2024-08-24 04:00,2024-08-24 08:00,0.17,LONG,64334.29,63885.84,-1.14,-0.9%,LOSS,sell_signal
TRD_001774,2024-08-24 12:00,2024-08-24 16:00,0.17,LONG,63995.19,64191.34,0.13,0.11%,WIN,sell_signal
TRD_001775,2024-08-24 20:00,2024-08-25 00:00,0.17,LONG,64176.26,64081.78,-0.44,-0.35%,LOSS,sell_signal
TRD_001776,2024-08-25 04:00,2024-08-25 08:00,0.17,LONG,63887.42,63854.75,-0.32,-0.25%,LOSS,sell_signal
TRD_001777,2024-08-25 12:00,2024-08-25 16:00,0.17,LONG,64151.4,64168.15,-0.22,-0.17%,LOSS,sell_signal
TRD_001778,2024-08-25 20:00,2024-08-26 00:00,0.17,LONG,64239.27,64095.76,-0.53,-0.42%,LOSS,sell_signal
TRD_001779,2024-08-26 04:00,2024-08-26 08:00,0.17,LONG,63646.1,63839.84,0.13,0.1%,WIN,sell_signal
TRD_001780,2024-08-26 12:00,2024-08-26 16:00,0.17,LONG,63551.59,63323.99,-0.7,-0.56%,LOSS,sell_signal
TRD_001781,2024-08-26 20:00,2024-08-27 00:00,0.17,LONG,62852.85,62951.11,-0.05,-0.04%,LOSS,sell_signal
TRD_001782,2024-08-27 04:00,2024-08-27 08:00,0.17,LONG,62921.18,62398.27,-1.28,-1.03%,LOSS,sell_signal
TRD_001783,2024-09-10 20:00,2024-09-11 00:00,0.17,LONG,57653.28,56802.5,-2.06,-1.67%,LOSS,sell_signal
TRD_001784,2024-09-11 16:00,2024-09-11 20:00,0.17,LONG,57602.78,57320.8,-0.83,-0.69%,LOSS,sell_signal
TRD_001785,2024-09-12 00:00,2024-09-12 04:00,0.17,LONG,58250.19,58120.72,-0.51,-0.42%,LOSS,sell_signal
TRD_001786,2024-09-12 08:00,2024-09-12 12:00,0.17,LONG,58075.41,57494.78,-1.43,-1.2%,LOSS,sell_signal
TRD_001787,2024-09-12 16:00,2024-09-12 20:00,0.17,LONG,58405.52,58114.88,-0.82,-0.7%,LOSS,sell_signal
TRD_001788,2024-09-13 00:00,2024-09-13 04:00,0.17,LONG,57863.32,58091.88,0.23,0.19%,WIN,sell_signal
TRD_001789,2024-09-13 08:00,2024-09-13 12:00,0.17,LONG,57888.46,59649.48,3.34,2.84%,WIN,sell_signal
TRD_001790,2024-09-13 16:00,2024-09-13 20:00,0.17,LONG,59761.91,60479.85,1.21,1.0%,WIN,sell_signal
TRD_001791,2024-09-14 00:00,2024-09-14 04:00,0.17,LONG,60347.47,60120.1,-0.7,-0.58%,LOSS,sell_signal
TRD_001792,2024-09-14 08:00,2024-09-14 12:00,0.17,LONG,59724.3,59858.04,0.03,0.02%,WIN,sell_signal
TRD_001793,2024-09-14 16:00,2024-09-14 20:00,0.17,LONG,59827.94,59975.03,0.06,0.05%,WIN,sell_signal
TRD_001794,2024-09-15 00:00,2024-09-15 04:00,0.17,LONG,60173.98,60177.94,-0.24,-0.19%,LOSS,sell_signal
TRD_001795,2024-09-15 08:00,2024-09-15 12:00,0.17,LONG,60018.51,60317.31,0.36,0.3%,WIN,sell_signal
TRD_001796,2024-09-15 16:00,2024-09-15 20:00,0.17,LONG,59896.18,59114.26,-1.83,-1.5%,LOSS,sell_signal
TRD_001797,2024-09-16 00:00,2024-09-16 04:00,0.17,LONG,58592.66,58893.43,0.37,0.31%,WIN,sell_signal
TRD_001798,2024-09-16 08:00,2024-09-16 12:00,0.17,LONG,58681.59,57864.33,-1.91,-1.59%,LOSS,sell_signal
TRD_001799,2024-09-18 04:00,2024-09-18 08:00,0.17,LONG,60446.14,59828.05,-1.44,-1.22%,LOSS,sell_signal
TRD_001800,2024-09-18 12:00,2024-09-18 16:00,0.17,LONG,59447.01,60039.97,0.93,0.8%,WIN,sell_signal
TRD_001801,2024-09-18 20:00,2024-09-19 00:00,0.17,LONG,61778.52,62099.35,0.38,0.32%,WIN,sell_signal
TRD_001802,2024-09-19 04:00,2024-09-19 08:00,0.17,LONG,62112.62,62626.65,0.74,0.63%,WIN,sell_signal
TRD_001803,2024-09-19 12:00,2024-09-19 16:00,0.17,LONG,63172.99,63233.01,-0.12,-0.11%,LOSS,sell_signal
TRD_001804,2024-09-19 20:00,2024-09-20 00:00,0.17,LONG,62966.87,63723.04,1.19,1.0%,WIN,sell_signal
TRD_001805,2024-09-20 04:00,2024-09-20 08:00,0.17,LONG,63543.86,63420.97,-0.47,-0.39%,LOSS,sell_signal
TRD_001806,2024-09-20 12:00,2024-09-20 16:00,0.17,LONG,63172.94,62790.29,-0.96,-0.81%,LOSS,sell_signal
TRD_001807,2024-09-20 20:00,2024-09-21 00:00,0.17,LONG,63220.01,62870.7,-0.89,-0.75%,LOSS,sell_signal
TRD_001808,2024-09-21 04:00,2024-09-21 08:00,0.17,LONG,63109.95,63070.84,-0.31,-0.26%,LOSS,sell_signal
TRD_001809,2024-09-21 12:00,2024-09-21 16:00,0.17,LONG,63186.93,63184.63,-0.24,-0.2%,LOSS,sell_signal
TRD_001810,2024-09-21 20:00,2024-09-22 00:00,0.17,LONG,63367.96,63087.07,-0.75,-0.64%,LOSS,sell_signal
TRD_001811,2024-09-22 04:00,2024-09-22 08:00,0.17,LONG,62954.88,62765.16,-0.58,-0.5%,LOSS,sell_signal
TRD_001812,2024-09-22 12:00,2024-09-22 16:00,0.17,LONG,62670.92,63141.05,0.64,0.55%,WIN,sell_signal
TRD_001813,2024-09-22 20:00,2024-09-23 00:00,0.17,LONG,63597.83,64334.69,1.11,0.96%,WIN,sell_signal
TRD_001814,2024-09-23 04:00,2024-09-23 08:00,0.17,LONG,63567.88,63416.01,-0.52,-0.44%,LOSS,sell_signal
TRD_001815,2024-09-23 12:00,2024-09-23 16:00,0.17,LONG,63637.09,63279.57,-0.89,-0.76%,LOSS,sell_signal
TRD_001816,2024-09-23 20:00,2024-09-24 00:00,0.17,LONG,63358.99,63105.06,-0.7,-0.6%,LOSS,sell_signal
TRD_001817,2024-09-24 04:00,2024-09-24 08:00,0.17,LONG,63578.99,63459.3,-0.45,-0.39%,LOSS,sell_signal
TRD_001818,2024-09-24 12:00,2024-09-24 16:00,0.17,LONG,63178.94,64273.05,1.76,1.53%,WIN,sell_signal
TRD_001819,2024-09-24 20:00,2024-09-25 00:00,0.17,LONG,64281.98,64440.66,0.05,0.05%,WIN,sell_signal
TRD_001820,2024-09-25 04:00,2024-09-25 08:00,0.17,LONG,63862.48,63818.86,-0.31,-0.27%,LOSS,sell_signal
TRD_001821,2024-09-25 12:00,2024-09-25 16:00,0.17,LONG,63514.71,63162.55,-0.88,-0.75%,LOSS,sell_signal
TRD_001822,2024-09-25 20:00,2024-09-26 00:00,0.17,LONG,63170.96,63495.29,0.36,0.31%,WIN,sell_signal
TRD_001823,2024-09-26 04:00,2024-09-26 08:00,0.17,LONG,63871.23,64374.67,0.68,0.59%,WIN,sell_signal
TRD_001824,2024-09-26 12:00,2024-09-26 16:00,0.17,LONG,65248.6,64691.65,-1.23,-1.05%,LOSS,sell_signal
TRD_001825,2024-09-26 20:00,2024-09-27 00:00,0.17,LONG,65193.54,65346.4,0.04,0.03%,WIN,sell_signal
TRD_001826,2024-09-27 04:00,2024-09-27 08:00,0.17,LONG,65479.66,65417.72,-0.34,-0.29%,LOSS,sell_signal
TRD_001827,2024-09-27 12:00,2024-09-27 16:00,0.17,LONG,66025.81,65638.29,-0.9,-0.79%,LOSS,sell_signal
TRD_001828,2024-09-27 20:00,2024-09-28 00:00,0.17,LONG,65789.68,66043.94,0.21,0.19%,WIN,sell_signal
TRD_001829,2024-09-28 04:00,2024-09-28 08:00,0.17,LONG,65843.76,65778.27,-0.34,-0.3%,LOSS,sell_signal
TRD_001830,2024-09-28 12:00,2024-09-28 16:00,0.17,LONG,65638.82,65704.28,-0.11,-0.1%,LOSS,sell_signal
TRD_001831,2024-09-28 20:00,2024-09-29 00:00,0.17,LONG,65877.76,65796.18,-0.37,-0.32%,LOSS,sell_signal
TRD_001832,2024-09-29 04:00,2024-09-29 08:00,0.17,LONG,65496.65,65672.21,0.08,0.07%,WIN,sell_signal
TRD_001833,2024-09-29 12:00,2024-09-29 16:00,0.17,LONG,65771.07,65939.03,0.06,0.06%,WIN,sell_signal
TRD_001834,2024-09-29 20:00,2024-09-30 00:00,0.17,LONG,65621.69,64534.31,-2.11,-1.86%,LOSS,sell_signal
TRD_001835,2024-09-30 04:00,2024-09-30 08:00,0.17,LONG,64581.38,63800.29,-1.57,-1.41%,LOSS,sell_signal
TRD_001836,2024-10-07 00:00,2024-10-07 04:00,0.17,LONG,63549.57,63512.93,-0.28,-0.26%,LOSS,sell_signal
TRD_001837,2024-10-07 12:00,2024-10-07 16:00,0.17,LONG,63670.7,63362.99,-0.75,-0.68%,LOSS,sell_signal
TRD_001838,2024-10-12 12:00,2024-10-12 16:00,0.17,LONG,63176.44,62981.11,-0.55,-0.51%,LOSS,sell_signal
TRD_001839,2024-10-12 20:00,2024-10-13 00:00,0.17,LONG,63225.18,62693.5,-1.13,-1.04%,LOSS,sell_signal
TRD_001840,2024-10-13 20:00,2024-10-14 00:00,0.17,LONG,62888.88,64280.7,2.16,2.01%,WIN,sell_signal
TRD_001841,2024-10-14 04:00,2024-10-14 08:00,0.17,LONG,64640.26,64900.58,0.22,0.2%,WIN,sell_signal
TRD_001842,2024-10-14 12:00,2024-10-14 16:00,0.17,LONG,65889.76,65919.62,-0.17,-0.15%,LOSS,sell_signal
TRD_001843,2024-10-14 20:00,2024-10-15 00:00,0.17,LONG,66103.82,65380.38,-1.42,-1.29%,LOSS,sell_signal
TRD_001844,2024-10-15 04:00,2024-10-15 08:00,0.17,LONG,65658.43,65380.07,-0.67,-0.62%,LOSS,sell_signal
TRD_001845,2024-10-15 12:00,2024-10-15 16:00,0.17,LONG,66041.81,66950.09,1.26,1.17%,WIN,sell_signal
TRD_001846,2024-10-15 20:00,2024-10-16 00:00,0.17,LONG,67094.26,67075.85,-0.25,-0.23%,LOSS,sell_signal
TRD_001847,2024-10-16 04:00,2024-10-16 08:00,0.17,LONG,66992.62,67874.35,1.21,1.11%,WIN,sell_signal
TRD_001848,2024-10-16 12:00,2024-10-16 16:00,0.17,LONG,67770.31,67707.68,-0.32,-0.29%,LOSS,sell_signal
TRD_001849,2024-10-16 20:00,2024-10-17 00:00,0.17,LONG,67640.3,67581.12,-0.31,-0.29%,LOSS,sell_signal
TRD_001850,2024-10-17 04:00,2024-10-17 08:00,0.17,LONG,67323.37,66852.37,-0.98,-0.9%,LOSS,sell_signal
TRD_001851,2024-10-17 12:00,2024-10-17 16:00,0.17,LONG,67610.94,66819.95,-1.48,-1.37%,LOSS,sell_signal
TRD_001852,2024-10-17 20:00,2024-10-18 00:00,0.17,LONG,67442.01,67535.13,-0.07,-0.06%,LOSS,sell_signal
TRD_001853,2024-10-18 04:00,2024-10-18 08:00,0.17,LONG,67990.09,67681.69,-0.7,-0.65%,LOSS,sell_signal
TRD_001854,2024-10-18 12:00,2024-10-18 16:00,0.17,LONG,68755.97,68587.43,-0.47,-0.44%,LOSS,sell_signal
TRD_001855,2024-10-18 20:00,2024-10-19 00:00,0.17,LONG,68448.53,68429.47,-0.24,-0.23%,LOSS,sell_signal
TRD_001856,2024-10-19 04:00,2024-10-19 08:00,0.17,LONG,68367.04,68069.87,-0.67,-0.63%,LOSS,sell_signal
TRD_001857,2024-10-19 12:00,2024-10-19 16:00,0.17,LONG,68247.4,68161.53,-0.34,-0.33%,LOSS,sell_signal
TRD_001858,2024-10-19 20:00,2024-10-20 00:00,0.17,LONG,68398.51,68167.54,-0.56,-0.54%,LOSS,sell_signal
TRD_001859,2024-10-20 04:00,2024-10-20 08:00,0.17,LONG,68398.51,68399.48,-0.21,-0.2%,LOSS,sell_signal
TRD_001860,2024-10-20 12:00,2024-10-20 16:00,0.17,LONG,68646.58,68487.74,-0.45,-0.43%,LOSS,sell_signal
TRD_001861,2024-10-20 20:00,2024-10-21 00:00,0.17,LONG,69052.7,68919.31,-0.4,-0.39%,LOSS,sell_signal
TRD_001862,2024-10-21 04:00,2024-10-21 08:00,0.17,LONG,68534.55,68217.54,-0.68,-0.66%,LOSS,sell_signal
TRD_001863,2024-10-21 12:00,2024-10-21 16:00,0.17,LONG,67361.22,67742.67,0.37,0.37%,WIN,sell_signal
TRD_001864,2024-10-21 20:00,2024-10-22 00:00,0.17,LONG,67397.71,67369.8,-0.25,-0.24%,LOSS,sell_signal
TRD_001865,2024-10-27 12:00,2024-10-27 16:00,0.17,LONG,67812.33,67829.64,-0.18,-0.17%,LOSS,sell_signal
TRD_001866,2024-10-27 20:00,2024-10-28 00:00,0.17,LONG,68042.11,67707.27,-0.7,-0.69%,LOSS,sell_signal
TRD_001867,2024-10-28 04:00,2024-10-28 08:00,0.17,LONG,68436.04,68733.15,0.24,0.23%,WIN,sell_signal
TRD_001868,2024-10-28 12:00,2024-10-28 16:00,0.17,LONG,68514.75,69609.09,1.41,1.4%,WIN,sell_signal
TRD_001869,2024-10-28 20:00,2024-10-29 00:00,0.17,LONG,69983.2,70916.86,1.16,1.13%,WIN,sell_signal
TRD_001870,2024-10-29 04:00,2024-10-29 08:00,0.17,LONG,71039.28,71430.57,0.36,0.35%,WIN,sell_signal
TRD_001871,2024-10-29 12:00,2024-10-29 16:00,0.17,LONG,72423.73,72514.4,-0.08,-0.07%,LOSS,sell_signal
TRD_001872,2024-10-29 20:00,2024-10-30 00:00,0.17,LONG,72758.24,72212.33,-0.99,-0.95%,LOSS,sell_signal
TRD_001873,2024-10-30 04:00,2024-10-30 08:00,0.17,LONG,72249.66,71962.39,-0.62,-0.6%,LOSS,sell_signal
TRD_001874,2024-10-30 12:00,2024-10-30 16:00,0.17,LONG,72082.96,71800.46,-0.61,-0.59%,LOSS,sell_signal
TRD_001875,2024-10-30 20:00,2024-10-31 00:00,0.17,LONG,72366.44,72332.03,-0.25,-0.25%,LOSS,sell_signal
TRD_001876,2024-10-31 04:00,2024-10-31 08:00,0.17,LONG,72438.92,72204.33,-0.53,-0.52%,LOSS,sell_signal
TRD_001877,2024-10-31 12:00,2024-10-31 16:00,0.17,LONG,70641.19,70071.04,-1.02,-1.01%,LOSS,sell_signal
TRD_001878,2024-10-31 20:00,2024-11-01 00:00,0.17,LONG,70313.1,69349.18,-1.57,-1.57%,LOSS,sell_signal
TRD_001879,2024-11-01 04:00,2024-11-01 08:00,0.17,LONG,69294.48,69981.01,0.78,0.79%,WIN,sell_signal
TRD_001880,2024-11-06 08:00,2024-11-06 12:00,0.17,LONG,74294.29,74275.71,-0.22,-0.22%,LOSS,sell_signal
TRD_001881,2024-11-06 16:00,2024-11-06 20:00,0.17,LONG,75846.3,75549.32,-0.59,-0.59%,LOSS,sell_signal
TRD_001882,2024-11-07 00:00,2024-11-07 04:00,0.17,LONG,75070.52,74735.15,-0.64,-0.65%,LOSS,sell_signal
TRD_001883,2024-11-07 08:00,2024-11-07 12:00,0.17,LONG,74768.42,76036.87,1.46,1.49%,WIN,sell_signal
TRD_001884,2024-11-07 16:00,2024-11-07 20:00,0.17,LONG,76553.35,75835.13,-1.13,-1.14%,LOSS,sell_signal
TRD_001885,2024-11-08 00:00,2024-11-08 04:00,0.17,LONG,75913.56,76125.65,0.08,0.08%,WIN,sell_signal
TRD_001886,2024-11-08 08:00,2024-11-08 12:00,0.17,LONG,75957.24,76404.79,0.38,0.39%,WIN,sell_signal
TRD_001887,2024-11-08 16:00,2024-11-08 20:00,0.17,LONG,76935.65,76486.83,-0.77,-0.78%,LOSS,sell_signal
TRD_001888,2024-11-09 00:00,2024-11-09 04:00,0.17,LONG,76364.37,76506.12,-0.01,-0.01%,LOSS,sell_signal
TRD_001889,2024-11-09 08:00,2024-11-09 12:00,0.17,LONG,76510.06,76297.0,-0.47,-0.48%,LOSS,sell_signal
TRD_001890,2024-11-09 16:00,2024-11-09 20:00,0.17,LONG,76227.78,76654.46,0.35,0.36%,WIN,sell_signal
TRD_001891,2024-11-10 00:00,2024-11-10 04:00,0.17,LONG,77229.12,78808.72,1.8,1.84%,WIN,sell_signal
TRD_001892,2024-11-10 08:00,2024-11-10 12:00,0.17,LONG,79867.96,79670.12,-0.45,-0.45%,LOSS,sell_signal
TRD_001893,2024-11-10 16:00,2024-11-10 20:00,0.17,LONG,79772.91,80345.9,0.51,0.52%,WIN,sell_signal
TRD_001894,2024-11-11 00:00,2024-11-11 04:00,0.17,LONG,81636.71,81084.77,-0.87,-0.88%,LOSS,sell_signal
TRD_001895,2024-11-11 08:00,2024-11-11 12:00,0.17,LONG,82158.64,84034.32,2.05,2.08%,WIN,sell_signal
TRD_001896,2024-11-11 16:00,2024-11-11 20:00,0.17,LONG,86128.04,88621.4,2.71,2.69%,WIN,sell_signal
TRD_001897,2024-11-12 00:00,2024-11-12 04:00,0.17,LONG,88073.87,88956.65,0.83,0.8%,WIN,sell_signal
TRD_001898,2024-11-12 08:00,2024-11-12 12:00,0.17,LONG,87181.7,86606.01,-0.9,-0.86%,LOSS,sell_signal
TRD_001899,2024-11-12 16:00,2024-11-12 20:00,0.17,LONG,88730.89,87925.62,-1.14,-1.11%,LOSS,sell_signal
TRD_001900,2024-11-13 00:00,2024-11-13 04:00,0.17,LONG,87162.14,87329.79,-0.01,-0.01%,LOSS,sell_signal
TRD_001901,2024-11-13 08:00,2024-11-13 12:00,0.17,LONG,87695.69,92512.25,5.41,5.29%,WIN,sell_signal
TRD_001902,2024-11-13 16:00,2024-11-13 20:00,0.17,LONG,90220.57,90348.09,-0.06,-0.06%,LOSS,sell_signal
TRD_001903,2024-11-14 00:00,2024-11-14 04:00,0.17,LONG,89964.0,90742.19,0.71,0.66%,WIN,sell_signal
TRD_001904,2024-11-14 08:00,2024-11-14 12:00,0.17,LONG,91519.31,87921.61,-4.47,-4.13%,LOSS,sell_signal
TRD_001905,2024-11-14 16:00,2024-11-14 20:00,0.17,LONG,89490.83,87299.39,-2.75,-2.65%,LOSS,sell_signal
TRD_001906,2024-11-15 00:00,2024-11-15 04:00,0.17,LONG,88244.68,87585.72,-0.96,-0.95%,LOSS,sell_signal
TRD_001907,2024-11-15 08:00,2024-11-15 12:00,0.17,LONG,89768.17,88418.88,-1.7,-1.7%,LOSS,sell_signal
TRD_001908,2024-11-15 16:00,2024-11-15 20:00,0.17,LONG,90405.0,91004.76,0.46,0.46%,WIN,sell_signal
TRD_001909,2024-11-16 00:00,2024-11-16 04:00,0.17,LONG,91279.41,91090.19,-0.4,-0.41%,LOSS,sell_signal
TRD_001910,2024-11-16 08:00,2024-11-16 12:00,0.17,LONG,91197.04,90494.04,-0.96,-0.97%,LOSS,sell_signal
TRD_001911,2024-11-16 16:00,2024-11-16 20:00,0.17,LONG,91127.57,90559.74,-0.8,-0.82%,LOSS,sell_signal
TRD_001912,2024-11-17 00:00,2024-11-17 04:00,0.17,LONG,90274.93,90523.63,0.07,0.08%,WIN,sell_signal
TRD_001913,2024-11-17 08:00,2024-11-17 12:00,0.17,LONG,90711.4,90232.93,-0.7,-0.73%,LOSS,sell_signal
TRD_001914,2024-11-17 16:00,2024-11-17 20:00,0.17,LONG,90071.01,89829.03,-0.45,-0.47%,LOSS,sell_signal
TRD_001915,2024-11-18 00:00,2024-11-18 04:00,0.17,LONG,90695.78,91692.38,0.86,0.9%,WIN,sell_signal
TRD_001916,2024-11-18 08:00,2024-11-18 12:00,0.17,LONG,90302.21,92281.82,1.92,1.99%,WIN,sell_signal
TRD_001917,2024-11-18 16:00,2024-11-18 20:00,0.17,LONG,90635.44,90436.94,-0.41,-0.42%,LOSS,sell_signal
TRD_001918,2024-11-19 00:00,2024-11-19 04:00,0.17,LONG,91455.43,91592.52,-0.05,-0.05%,LOSS,sell_signal
TRD_001919,2024-11-19 08:00,2024-11-19 12:00,0.17,LONG,91679.52,92364.27,0.54,0.55%,WIN,sell_signal
TRD_001920,2024-11-19 16:00,2024-11-19 20:00,0.17,LONG,93255.84,92283.1,-1.22,-1.24%,LOSS,sell_signal
TRD_001921,2024-11-20 00:00,2024-11-20 04:00,0.17,LONG,92067.6,92822.52,0.6,0.62%,WIN,sell_signal
TRD_001922,2024-11-20 08:00,2024-11-20 12:00,0.17,LONG,93482.69,94711.55,1.09,1.11%,WIN,sell_signal
TRD_001923,2024-11-20 16:00,2024-11-20 20:00,0.17,LONG,94028.2,94258.27,0.04,0.04%,WIN,sell_signal
TRD_001924,2024-11-21 00:00,2024-11-21 04:00,0.17,LONG,95826.86,96882.94,0.89,0.9%,WIN,sell_signal
TRD_001925,2024-11-21 08:00,2024-11-21 12:00,0.17,LONG,98004.38,96643.0,-1.59,-1.59%,LOSS,sell_signal
TRD_001926,2024-11-21 16:00,2024-11-21 20:00,0.17,LONG,97859.18,98287.62,0.23,0.24%,WIN,sell_signal
TRD_001927,2024-11-22 00:00,2024-11-22 04:00,0.17,LONG,98866.15,99143.95,0.08,0.08%,WIN,sell_signal
TRD_001928,2024-11-22 08:00,2024-11-22 12:00,0.17,LONG,98900.04,98634.4,-0.46,-0.47%,LOSS,sell_signal
